chest,lu,lf,ru,rf,pelvis,lt,lc,rt,rc
0.092#-0.103#0.024#0.99,-0.221#-0.059#-0.629#0.743,-0.393#-0.131#-0.505#0.757,-0.182#0.108#0.599#0.772,-0.513#0.14#0.367#0.763,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.092#-0.103#0.024#0.99,-0.232#-0.066#-0.642#0.727,-0.43#-0.137#-0.508#0.733,-0.182#0.108#0.599#0.772,-0.513#0.14#0.367#0.763,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.092#-0.1#0.03#0.99,-0.232#-0.066#-0.642#0.727,-0.43#-0.137#-0.508#0.733,-0.2#0.1#0.61#0.76,-0.552#0.099#0.375#0.738,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.092#-0.1#0.03#0.99,-0.245#-0.069#-0.649#0.717,-0.484#-0.15#-0.508#0.696,-0.2#0.1#0.61#0.76,-0.552#0.099#0.375#0.738,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.095#-0.099#0.033#0.99,-0.245#-0.069#-0.649#0.717,-0.484#-0.15#-0.508#0.696,-0.219#0.091#0.617#0.751,-0.604#0.085#0.365#0.703,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.095#-0.099#0.033#0.99,-0.262#-0.069#-0.649#0.711,-0.546#-0.166#-0.496#0.654,-0.219#0.091#0.617#0.751,-0.604#0.085#0.365#0.703,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.098#-0.099#0.035#0.99,-0.262#-0.069#-0.649#0.711,-0.546#-0.166#-0.496#0.654,-0.238#0.08#0.618#0.745,-0.667#0.104#0.342#0.653,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.098#-0.099#0.035#0.99,-0.277#-0.062#-0.645#0.709,-0.601#-0.163#-0.478#0.619,-0.238#0.08#0.618#0.745,-0.667#0.104#0.342#0.653,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.098#-0.101#0.038#0.989,-0.277#-0.062#-0.645#0.709,-0.601#-0.163#-0.478#0.619,-0.25#0.065#0.616#0.744,-0.727#0.112#0.326#0.594,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.098#-0.101#0.038#0.989,-0.29#-0.047#-0.64#0.71,-0.645#-0.147#-0.464#0.589,-0.25#0.065#0.616#0.744,-0.727#0.112#0.326#0.594,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.097#-0.104#0.039#0.989,-0.29#-0.047#-0.64#0.71,-0.645#-0.147#-0.464#0.589,-0.26#0.045#0.613#0.745,-0.768#0.094#0.32#0.546,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.097#-0.104#0.039#0.989,-0.303#-0.027#-0.631#0.713,-0.688#-0.13#-0.443#0.56,-0.26#0.045#0.613#0.745,-0.768#0.094#0.32#0.546,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.097#-0.105#0.043#0.989,-0.303#-0.027#-0.631#0.713,-0.688#-0.13#-0.443#0.56,-0.267#0.022#0.605#0.75,-0.802#0.081#0.303#0.509,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.099#-0.105#0.047#0.988,-0.31#0#-0.616#0.724,-0.734#-0.114#-0.407#0.531,-0.265#-0.004#0.585#0.767,-0.826#0.069#0.278#0.485,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.099#-0.105#0.047#0.988,-0.304#0.034#-0.599#0.74,-0.771#-0.078#-0.366#0.516,-0.265#-0.004#0.585#0.767,-0.844#0.044#0.247#0.474,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.1#-0.111#0.049#0.988,-0.304#0.034#-0.599#0.74,-0.771#-0.078#-0.366#0.516,-0.249#-0.028#0.551#0.796,-0.844#0.044#0.247#0.474,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.1#-0.111#0.049#0.988,-0.286#0.077#-0.582#0.757,-0.78#-0.013#-0.332#0.53,-0.249#-0.028#0.551#0.796,-0.852#0.001#0.196#0.486,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.097#-0.116#0.051#0.987,-0.286#0.077#-0.582#0.757,-0.78#-0.013#-0.332#0.53,-0.224#-0.058#0.508#0.83,-0.852#0.001#0.196#0.486,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.097#-0.116#0.051#0.987,-0.265#0.129#-0.562#0.773,-0.773#0.064#-0.301#0.555,-0.224#-0.058#0.508#0.83,-0.845#-0.046#0.138#0.515,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.084#-0.121#0.05#0.988,-0.265#0.129#-0.562#0.773,-0.773#0.064#-0.301#0.555,-0.191#-0.103#0.457#0.863,-0.845#-0.046#0.138#0.515,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.084#-0.121#0.05#0.988,-0.239#0.188#-0.53#0.792,-0.76#0.14#-0.258#0.58,-0.191#-0.103#0.457#0.863,-0.82#-0.086#0.067#0.562,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.071#-0.12#0.049#0.989,-0.216#0.241#-0.485#0.813,-0.731#0.203#-0.203#0.619,-0.17#-0.152#0.403#0.887,-0.82#-0.086#0.067#0.562,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.071#-0.12#0.049#0.989,-0.216#0.241#-0.485#0.813,-0.731#0.203#-0.203#0.619,-0.17#-0.152#0.403#0.887,-0.774#-0.128#-0.008#0.62,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.064#-0.122#0.048#0.989,-0.189#0.292#-0.419#0.839,-0.691#0.244#-0.122#0.67,-0.153#-0.194#0.347#0.905,-0.774#-0.128#-0.008#0.62,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.051#-0.12#0.045#0.99,-0.189#0.292#-0.419#0.839,-0.691#0.244#-0.122#0.67,-0.132#-0.236#0.297#0.916,-0.721#-0.152#-0.104#0.668,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.051#-0.12#0.045#0.99,-0.157#0.335#-0.343#0.863,-0.691#0.244#-0.122#0.67,-0.132#-0.236#0.297#0.916,-0.721#-0.152#-0.104#0.668,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.101#-0.09#0.053#0.989,-0.157#0.335#-0.343#0.863,-0.635#0.263#-0.027#0.726,-0.116#-0.289#0.251#0.916,-0.654#-0.166#-0.203#0.71,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.101#-0.09#0.053#0.989,-0.154#0.355#-0.259#0.885,-0.586#0.261#0.077#0.763,-0.116#-0.289#0.251#0.916,-0.654#-0.166#-0.203#0.71,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.121#-0.078#0.056#0.988,-0.154#0.355#-0.259#0.885,-0.586#0.261#0.077#0.763,-0.116#-0.289#0.202#0.928,-0.562#-0.153#-0.249#0.774,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.121#-0.078#0.056#0.988,-0.126#0.367#-0.181#0.904,-0.509#0.247#0.152#0.81,-0.116#-0.289#0.202#0.928,-0.562#-0.153#-0.249#0.774,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.131#-0.068#0.057#0.987,-0.126#0.367#-0.181#0.904,-0.509#0.247#0.152#0.81,-0.126#-0.219#0.097#0.963,-0.485#-0.184#-0.247#0.819,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.131#-0.068#0.057#0.987,-0.105#0.349#-0.131#0.922,-0.444#0.26#0.18#0.838,-0.126#-0.219#0.097#0.963,-0.406#-0.194#-0.234#0.862,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.137#-0.069#0.057#0.986,-0.092#0.318#-0.085#0.94,-0.391#0.263#0.181#0.863,-0.08#-0.236#0.08#0.965,-0.406#-0.194#-0.234#0.862,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.143#-0.071#0.054#0.986,-0.092#0.318#-0.085#0.94,-0.391#0.263#0.181#0.863,-0.05#-0.237#0.078#0.967,-0.342#-0.174#-0.224#0.896,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.143#-0.071#0.054#0.986,-0.073#0.335#-0.071#0.937,-0.338#0.28#0.198#0.876,-0.05#-0.237#0.078#0.967,-0.342#-0.174#-0.224#0.896,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.146#-0.069#0.051#0.986,-0.073#0.335#-0.071#0.937,-0.338#0.28#0.198#0.876,-0.039#-0.233#0.075#0.969,-0.324#-0.159#-0.226#0.905,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.146#-0.069#0.051#0.986,-0.055#0.334#-0.057#0.939,-0.328#0.3#0.193#0.875,-0.039#-0.233#0.075#0.969,-0.324#-0.159#-0.226#0.905,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.15#-0.064#0.051#0.985,-0.055#0.334#-0.057#0.939,-0.328#0.3#0.193#0.875,-0.041#-0.239#0.083#0.967,-0.337#-0.142#-0.235#0.901,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.15#-0.064#0.051#0.985,-0.053#0.344#-0.052#0.936,-0.326#0.303#0.203#0.872,-0.041#-0.239#0.083#0.967,-0.367#-0.126#-0.219#0.895,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.158#-0.059#0.053#0.984,-0.053#0.344#-0.052#0.936,-0.326#0.303#0.203#0.872,-0.059#-0.252#0.091#0.962,-0.367#-0.126#-0.219#0.895,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.158#-0.059#0.053#0.984,-0.069#0.359#-0.059#0.929,-0.338#0.32#0.2#0.862,-0.059#-0.252#0.091#0.962,-0.402#-0.123#-0.182#0.889,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.163#-0.054#0.052#0.984,-0.069#0.359#-0.059#0.929,-0.338#0.32#0.2#0.862,-0.093#-0.263#0.109#0.954,-0.402#-0.123#-0.182#0.889,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.163#-0.054#0.052#0.984,-0.105#0.37#-0.07#0.921,-0.363#0.336#0.171#0.852,-0.093#-0.263#0.109#0.954,-0.446#-0.11#-0.145#0.876,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.165#-0.048#0.052#0.984,-0.152#0.38#-0.095#0.907,-0.4#0.347#0.125#0.839,-0.139#-0.26#0.136#0.946,-0.446#-0.11#-0.145#0.876,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.164#-0.042#0.052#0.984,-0.152#0.38#-0.095#0.907,-0.4#0.347#0.125#0.839,-0.189#-0.262#0.173#0.931,-0.509#-0.098#-0.098#0.85,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.164#-0.042#0.052#0.984,-0.212#0.382#-0.127#0.891,-0.446#0.346#0.075#0.822,-0.189#-0.262#0.173#0.931,-0.509#-0.098#-0.098#0.85,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.161#-0.04#0.052#0.985,-0.212#0.382#-0.127#0.891,-0.446#0.346#0.075#0.822,-0.245#-0.268#0.215#0.907,-0.577#-0.078#-0.059#0.811,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.161#-0.04#0.052#0.985,-0.281#0.372#-0.153#0.871,-0.499#0.328#0.021#0.802,-0.245#-0.268#0.215#0.907,-0.577#-0.078#-0.059#0.811,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.153#-0.039#0.05#0.986,-0.349#0.361#-0.178#0.846,-0.553#0.299#-0.03#0.777,-0.303#-0.263#0.253#0.88,-0.634#-0.064#-0.041#0.77,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.128#-0.041#0.047#0.99,-0.349#0.361#-0.178#0.846,-0.553#0.299#-0.03#0.777,-0.336#-0.279#0.293#0.851,-0.683#-0.051#-0.032#0.728,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.128#-0.041#0.047#0.99,-0.405#0.351#-0.2#0.82,-0.601#0.258#-0.06#0.754,-0.336#-0.279#0.293#0.851,-0.683#-0.051#-0.032#0.728,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.131#-0.04#0.061#0.989,-0.405#0.351#-0.2#0.82,-0.601#0.258#-0.06#0.754,-0.377#-0.257#0.294#0.84,-0.726#-0.058#-0.017#0.685,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.131#-0.04#0.061#0.989,-0.405#0.351#-0.2#0.82,-0.601#0.258#-0.06#0.754,-0.377#-0.257#0.294#0.84,-0.726#-0.058#-0.017#0.685,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.131#-0.04#0.061#0.989,-0.446#0.344#-0.223#0.795,-0.642#0.212#-0.063#0.734,-0.421#-0.246#0.305#0.818,-0.765#-0.073#-0.005#0.64,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.135#-0.037#0.068#0.988,-0.469#0.346#-0.247#0.774,-0.68#0.188#-0.046#0.707,-0.421#-0.246#0.305#0.818,-0.765#-0.073#-0.005#0.64,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.129#-0.032#0.075#0.988,-0.469#0.346#-0.247#0.774,-0.68#0.188#-0.046#0.707,-0.452#-0.243#0.306#0.802,-0.791#-0.09#0.008#0.606,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.129#-0.032#0.075#0.988,-0.483#0.352#-0.266#0.756,-0.717#0.179#-0.025#0.674,-0.452#-0.243#0.306#0.802,-0.791#-0.09#0.008#0.606,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.125#-0.031#0.078#0.989,-0.483#0.352#-0.266#0.756,-0.717#0.179#-0.025#0.674,-0.468#-0.25#0.324#0.784,-0.81#-0.113#0.035#0.575,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.125#-0.031#0.078#0.989,-0.497#0.354#-0.277#0.742,-0.746#0.188#-0.031#0.638,-0.468#-0.25#0.324#0.784,-0.81#-0.113#0.035#0.575,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.123#-0.029#0.08#0.989,-0.497#0.354#-0.277#0.742,-0.746#0.188#-0.031#0.638,-0.466#-0.266#0.345#0.77,-0.825#-0.122#0.057#0.549,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.123#-0.029#0.08#0.989,-0.499#0.36#-0.301#0.729,-0.76#0.209#-0.064#0.612,-0.466#-0.266#0.345#0.77,-0.825#-0.122#0.057#0.549,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.119#-0.031#0.079#0.989,-0.493#0.365#-0.337#0.715,-0.761#0.235#-0.105#0.595,-0.456#-0.277#0.37#0.76,-0.829#-0.139#0.083#0.535,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.119#-0.031#0.079#0.989,-0.493#0.365#-0.337#0.715,-0.761#0.235#-0.105#0.595,-0.456#-0.277#0.37#0.76,-0.819#-0.161#0.12#0.537,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.105#-0.027#0.076#0.991,-0.493#0.365#-0.337#0.715,-0.761#0.235#-0.105#0.595,-0.444#-0.266#0.401#0.756,-0.819#-0.161#0.12#0.537,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.105#-0.027#0.076#0.991,-0.483#0.352#-0.373#0.71,-0.748#0.25#-0.156#0.595,-0.444#-0.266#0.401#0.756,-0.798#-0.169#0.162#0.555,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.097#-0.028#0.074#0.992,-0.467#0.324#-0.408#0.714,-0.728#0.237#-0.212#0.608,-0.423#-0.241#0.43#0.76,-0.798#-0.169#0.162#0.555,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.097#-0.028#0.074#0.992,-0.467#0.324#-0.408#0.714,-0.728#0.237#-0.212#0.608,-0.423#-0.241#0.43#0.76,-0.765#-0.155#0.214#0.588,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.091#-0.035#0.073#0.993,-0.45#0.284#-0.441#0.723,-0.707#0.193#-0.262#0.627,-0.397#-0.206#0.46#0.767,-0.765#-0.155#0.214#0.588,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.086#-0.042#0.073#0.993,-0.45#0.284#-0.441#0.723,-0.707#0.193#-0.262#0.627,-0.37#-0.15#0.488#0.776,-0.721#-0.119#0.271#0.627,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.083#-0.052#0.073#0.993,-0.435#0.232#-0.472#0.731,-0.679#0.138#-0.315#0.648,-0.342#-0.085#0.515#0.782,-0.663#-0.073#0.327#0.67,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.083#-0.052#0.073#0.993,-0.417#0.176#-0.5#0.738,-0.641#0.079#-0.366#0.67,-0.342#-0.085#0.515#0.782,-0.663#-0.073#0.327#0.67,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.083#-0.062#0.074#0.992,-0.417#0.176#-0.5#0.738,-0.641#0.079#-0.366#0.67,-0.318#-0.015#0.531#0.785,-0.606#-0.007#0.376#0.701,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.083#-0.062#0.074#0.992,-0.397#0.117#-0.523#0.745,-0.602#0.005#-0.406#0.687,-0.318#-0.015#0.531#0.785,-0.606#-0.007#0.376#0.701,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.085#-0.07#0.074#0.991,-0.397#0.117#-0.523#0.745,-0.602#0.005#-0.406#0.687,-0.289#0.053#0.544#0.786,-0.552#0.062#0.419#0.718,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.085#-0.07#0.074#0.991,-0.372#0.063#-0.544#0.75,-0.557#-0.059#-0.447#0.698,-0.289#0.053#0.544#0.786,-0.552#0.062#0.419#0.718,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.088#-0.08#0.073#0.99,-0.372#0.063#-0.544#0.75,-0.557#-0.059#-0.447#0.698,-0.265#0.119#0.548#0.784,-0.501#0.122#0.452#0.728,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.088#-0.08#0.073#0.99,-0.346#0.012#-0.56#0.753,-0.515#-0.113#-0.48#0.701,-0.265#0.119#0.548#0.784,-0.501#0.122#0.452#0.728,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.095#-0.078#0.07#0.99,-0.346#0.012#-0.56#0.753,-0.515#-0.113#-0.48#0.701,-0.257#0.173#0.552#0.775,-0.447#0.176#0.481#0.734,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.095#-0.078#0.07#0.99,-0.326#-0.036#-0.571#0.753,-0.481#-0.159#-0.506#0.698,-0.257#0.173#0.552#0.775,-0.447#0.176#0.481#0.734,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.1#-0.084#0.067#0.989,-0.326#-0.036#-0.571#0.753,-0.481#-0.159#-0.506#0.698,-0.238#0.214#0.555#0.768,-0.413#0.216#0.501#0.729,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.1#-0.084#0.067#0.989,-0.314#-0.074#-0.577#0.751,-0.443#-0.183#-0.535#0.696,-0.238#0.214#0.555#0.768,-0.413#0.216#0.501#0.729,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.108#-0.085#0.066#0.988,-0.314#-0.074#-0.577#0.751,-0.443#-0.183#-0.535#0.696,-0.238#0.243#0.554#0.76,-0.393#0.226#0.521#0.723,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.115#-0.08#0.065#0.988,-0.305#-0.102#-0.58#0.749,-0.421#-0.2#-0.553#0.691,-0.248#0.25#0.554#0.754,-0.407#0.234#0.532#0.705,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.115#-0.08#0.065#0.988,-0.311#-0.112#-0.58#0.745,-0.418#-0.207#-0.556#0.688,-0.248#0.25#0.554#0.754,-0.456#0.236#0.529#0.675,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.119#-0.084#0.062#0.987,-0.311#-0.112#-0.58#0.745,-0.418#-0.207#-0.556#0.688,-0.27#0.241#0.552#0.751,-0.456#0.236#0.529#0.675,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.119#-0.084#0.062#0.987,-0.324#-0.108#-0.578#0.741,-0.446#-0.201#-0.552#0.675,-0.27#0.241#0.552#0.751,-0.514#0.211#0.517#0.651,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.12#-0.083#0.061#0.987,-0.324#-0.108#-0.578#0.741,-0.446#-0.201#-0.552#0.675,-0.297#0.216#0.548#0.751,-0.514#0.211#0.517#0.651,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.12#-0.083#0.061#0.987,-0.348#-0.09#-0.571#0.738,-0.499#-0.189#-0.538#0.652,-0.297#0.216#0.548#0.751,-0.581#0.169#0.493#0.625,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.12#-0.085#0.062#0.987,-0.348#-0.09#-0.571#0.738,-0.499#-0.189#-0.538#0.652,-0.326#0.174#0.542#0.755,-0.581#0.169#0.493#0.625,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.116#-0.083#0.063#0.988,-0.375#-0.056#-0.559#0.738,-0.561#-0.161#-0.507#0.634,-0.358#0.119#0.533#0.758,-0.655#0.126#0.443#0.599,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.116#-0.083#0.063#0.988,-0.404#-0.013#-0.542#0.736,-0.627#-0.13#-0.456#0.618,-0.358#0.119#0.533#0.758,-0.655#0.126#0.443#0.599,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.111#-0.078#0.063#0.989,-0.404#-0.013#-0.542#0.736,-0.627#-0.13#-0.456#0.618,-0.386#0.053#0.52#0.76,-0.725#0.078#0.368#0.577,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.111#-0.078#0.063#0.989,-0.435#0.042#-0.523#0.732,-0.688#-0.089#-0.389#0.606,-0.386#0.053#0.52#0.76,-0.725#0.078#0.368#0.577,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.105#-0.081#0.064#0.989,-0.435#0.042#-0.523#0.732,-0.688#-0.089#-0.389#0.606,-0.422#-0.013#0.499#0.757,-0.787#0.031#0.269#0.554,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.105#-0.081#0.064#0.989,-0.46#0.099#-0.493#0.732,-0.74#-0.041#-0.298#0.601,-0.422#-0.013#0.499#0.757,-0.787#0.031#0.269#0.554,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.099#-0.078#0.063#0.99,-0.46#0.099#-0.493#0.732,-0.74#-0.041#-0.298#0.601,-0.445#-0.093#0.481#0.75,-0.825#-0.013#0.184#0.535,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.099#-0.078#0.063#0.99,-0.489#0.153#-0.462#0.724,-0.77#0.022#-0.223#0.597,-0.445#-0.093#0.481#0.75,-0.825#-0.013#0.184#0.535,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.094#-0.073#0.064#0.991,-0.489#0.153#-0.462#0.724,-0.77#0.022#-0.223#0.597,-0.471#-0.153#0.452#0.742,-0.845#-0.065#0.107#0.52,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.094#-0.073#0.064#0.991,-0.504#0.211#-0.429#0.719,-0.784#0.091#-0.181#0.587,-0.471#-0.153#0.452#0.742,-0.845#-0.065#0.107#0.52,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.094#-0.076#0.066#0.99,-0.504#0.211#-0.429#0.719,-0.784#0.091#-0.181#0.587,-0.469#-0.214#0.438#0.736,-0.852#-0.122#0.065#0.506,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.094#-0.076#0.066#0.99,-0.506#0.27#-0.407#0.711,-0.788#0.152#-0.128#0.583,-0.469#-0.214#0.438#0.736,-0.852#-0.122#0.065#0.506,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.094#-0.07#0.071#0.991,-0.506#0.27#-0.407#0.711,-0.788#0.152#-0.128#0.583,-0.475#-0.261#0.429#0.723,-0.847#-0.175#0.05#0.499,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.094#-0.07#0.071#0.991,-0.495#0.317#-0.402#0.702,-0.776#0.22#-0.121#0.578,-0.475#-0.261#0.429#0.723,-0.847#-0.175#0.05#0.499,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.094#-0.07#0.071#0.991,-0.495#0.317#-0.402#0.702,-0.776#0.22#-0.121#0.578,-0.471#-0.281#0.428#0.718,-0.839#-0.209#0.048#0.501,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.094#-0.07#0.071#0.991,-0.482#0.342#-0.41#0.695,-0.761#0.261#-0.13#0.579,-0.471#-0.281#0.428#0.718,-0.839#-0.209#0.048#0.501,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.094#-0.071#0.07#0.991,-0.462#0.343#-0.432#0.695,-0.744#0.273#-0.163#0.588,-0.455#-0.283#0.444#0.719,-0.827#-0.221#0.069#0.512,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.094#-0.071#0.07#0.991,-0.462#0.343#-0.432#0.695,-0.744#0.273#-0.163#0.588,-0.455#-0.283#0.444#0.719,-0.81#-0.21#0.12#0.534,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
0.093#-0.075#0.07#0.99,-0.462#0.343#-0.432#0.695,-0.744#0.273#-0.163#0.588,-0.432#-0.265#0.467#0.724,-0.81#-0.21#0.12#0.534,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
