chest,lu,lf,ru,rf,pelvis,lt,lc,rt,rc
-0.036#-0.005#-0.01#-0.999,0.64#-0.455#-0.073#-0.614,0.691#-0.189#-0.143#-0.683,0.51#0.415#-0.24#-0.715,0.638#0.324#-0.211#-0.666,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.042#-0.07#-0.029#-0.996,0.64#-0.455#-0.073#-0.614,0.691#-0.189#-0.143#-0.683,0.51#0.415#-0.24#-0.715,0.638#0.324#-0.211#-0.666,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.042#-0.07#-0.029#-0.996,0.64#-0.455#-0.073#-0.614,0.655#-0.245#-0.172#-0.694,0.51#0.415#-0.24#-0.715,0.638#0.324#-0.211#-0.666,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.042#-0.07#-0.029#-0.996,0.64#-0.455#-0.073#-0.614,0.655#-0.245#-0.172#-0.694,0.515#0.373#-0.259#-0.727,0.638#0.324#-0.211#-0.666,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.042#-0.07#-0.029#-0.996,0.609#-0.495#-0.084#-0.614,0.655#-0.245#-0.172#-0.694,0.515#0.373#-0.259#-0.727,0.638#0.324#-0.211#-0.666,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.048#-0.085#-0.039#-0.994,0.609#-0.495#-0.084#-0.614,0.655#-0.245#-0.172#-0.694,0.515#0.373#-0.259#-0.727,0.661#0.271#-0.18#-0.676,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.048#-0.085#-0.039#-0.994,0.609#-0.495#-0.084#-0.614,0.639#-0.28#-0.151#-0.7,0.515#0.373#-0.259#-0.727,0.661#0.271#-0.18#-0.676,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.048#-0.085#-0.039#-0.994,0.609#-0.495#-0.084#-0.614,0.639#-0.28#-0.151#-0.7,0.529#0.359#-0.255#-0.725,0.661#0.271#-0.18#-0.676,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.048#-0.085#-0.039#-0.994,0.599#-0.503#-0.073#-0.619,0.639#-0.28#-0.151#-0.7,0.529#0.359#-0.255#-0.725,0.661#0.271#-0.18#-0.676,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.05#-0.082#-0.031#-0.995,0.599#-0.503#-0.073#-0.619,0.639#-0.28#-0.151#-0.7,0.529#0.359#-0.255#-0.725,0.678#0.262#-0.169#-0.666,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.05#-0.082#-0.031#-0.995,0.599#-0.503#-0.073#-0.619,0.64#-0.29#-0.137#-0.698,0.529#0.359#-0.255#-0.725,0.678#0.262#-0.169#-0.666,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.05#-0.082#-0.031#-0.995,0.599#-0.503#-0.073#-0.619,0.64#-0.29#-0.137#-0.698,0.529#0.359#-0.255#-0.725,0.678#0.262#-0.169#-0.666,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.05#-0.082#-0.031#-0.995,0.599#-0.503#-0.073#-0.619,0.64#-0.29#-0.137#-0.698,0.54#0.356#-0.253#-0.719,0.678#0.262#-0.169#-0.666,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.05#-0.082#-0.031#-0.995,0.598#-0.504#-0.058#-0.62,0.64#-0.29#-0.137#-0.698,0.54#0.356#-0.253#-0.719,0.678#0.262#-0.169#-0.666,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#-0.074#-0.026#-0.996,0.598#-0.504#-0.058#-0.62,0.64#-0.29#-0.137#-0.698,0.54#0.356#-0.253#-0.719,0.688#0.264#-0.159#-0.657,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#-0.074#-0.026#-0.996,0.598#-0.504#-0.058#-0.62,0.646#-0.288#-0.127#-0.695,0.54#0.356#-0.253#-0.719,0.688#0.264#-0.159#-0.657,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#-0.074#-0.026#-0.996,0.598#-0.504#-0.058#-0.62,0.646#-0.288#-0.127#-0.695,0.543#0.361#-0.251#-0.715,0.688#0.264#-0.159#-0.657,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#-0.074#-0.026#-0.996,0.607#-0.497#-0.049#-0.618,0.646#-0.288#-0.127#-0.695,0.543#0.361#-0.251#-0.715,0.688#0.264#-0.159#-0.657,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.04#-0.076#-0.026#-0.996,0.607#-0.497#-0.049#-0.618,0.646#-0.288#-0.127#-0.695,0.543#0.361#-0.251#-0.715,0.688#0.27#-0.157#-0.655,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.04#-0.076#-0.026#-0.996,0.607#-0.497#-0.049#-0.618,0.646#-0.288#-0.127#-0.695,0.543#0.361#-0.251#-0.715,0.688#0.27#-0.157#-0.655,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.04#-0.076#-0.026#-0.996,0.607#-0.497#-0.049#-0.618,0.652#-0.28#-0.13#-0.693,0.543#0.361#-0.251#-0.715,0.688#0.27#-0.157#-0.655,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.04#-0.076#-0.026#-0.996,0.607#-0.497#-0.049#-0.618,0.652#-0.28#-0.13#-0.693,0.544#0.366#-0.253#-0.712,0.688#0.27#-0.157#-0.655,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.04#-0.076#-0.026#-0.996,0.611#-0.493#-0.045#-0.618,0.652#-0.28#-0.13#-0.693,0.544#0.366#-0.253#-0.712,0.688#0.27#-0.157#-0.655,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.04#-0.076#-0.026#-0.996,0.611#-0.493#-0.045#-0.618,0.652#-0.28#-0.13#-0.693,0.544#0.366#-0.253#-0.712,0.687#0.279#-0.158#-0.652,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.034#-0.076#-0.029#-0.996,0.611#-0.493#-0.045#-0.618,0.652#-0.28#-0.13#-0.693,0.544#0.366#-0.253#-0.712,0.687#0.279#-0.158#-0.652,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.034#-0.076#-0.029#-0.996,0.611#-0.493#-0.045#-0.618,0.656#-0.274#-0.133#-0.691,0.544#0.366#-0.253#-0.712,0.687#0.279#-0.158#-0.652,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.034#-0.076#-0.029#-0.996,0.611#-0.493#-0.045#-0.618,0.656#-0.274#-0.133#-0.691,0.543#0.367#-0.256#-0.711,0.687#0.279#-0.158#-0.652,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.034#-0.076#-0.029#-0.996,0.615#-0.49#-0.043#-0.616,0.656#-0.274#-0.133#-0.691,0.543#0.367#-0.256#-0.711,0.687#0.279#-0.158#-0.652,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.078#-0.029#-0.996,0.615#-0.49#-0.043#-0.616,0.656#-0.274#-0.133#-0.691,0.543#0.367#-0.256#-0.711,0.687#0.282#-0.157#-0.651,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.078#-0.029#-0.996,0.615#-0.49#-0.043#-0.616,0.659#-0.271#-0.135#-0.688,0.543#0.367#-0.256#-0.711,0.687#0.282#-0.157#-0.651,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.078#-0.029#-0.996,0.615#-0.49#-0.043#-0.616,0.659#-0.271#-0.135#-0.688,0.543#0.367#-0.256#-0.711,0.687#0.282#-0.157#-0.651,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.078#-0.029#-0.996,0.615#-0.49#-0.043#-0.616,0.659#-0.271#-0.135#-0.688,0.543#0.368#-0.259#-0.71,0.687#0.282#-0.157#-0.651,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.078#-0.029#-0.996,0.617#-0.488#-0.041#-0.616,0.659#-0.271#-0.135#-0.688,0.543#0.368#-0.259#-0.71,0.688#0.286#-0.158#-0.648,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.079#-0.03#-0.996,0.617#-0.488#-0.041#-0.616,0.659#-0.271#-0.135#-0.688,0.543#0.368#-0.259#-0.71,0.688#0.286#-0.158#-0.648,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.079#-0.03#-0.996,0.617#-0.488#-0.041#-0.616,0.66#-0.269#-0.136#-0.688,0.543#0.368#-0.259#-0.71,0.688#0.286#-0.158#-0.648,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.079#-0.03#-0.996,0.617#-0.488#-0.041#-0.616,0.66#-0.269#-0.136#-0.688,0.541#0.368#-0.262#-0.709,0.688#0.286#-0.158#-0.648,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.079#-0.03#-0.996,0.618#-0.487#-0.038#-0.616,0.66#-0.269#-0.136#-0.688,0.541#0.368#-0.262#-0.709,0.688#0.286#-0.158#-0.648,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.079#-0.03#-0.996,0.618#-0.487#-0.038#-0.616,0.66#-0.269#-0.136#-0.688,0.541#0.368#-0.262#-0.709,0.688#0.286#-0.158#-0.648,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.079#-0.03#-0.996,0.618#-0.487#-0.038#-0.616,0.66#-0.269#-0.136#-0.688,0.541#0.368#-0.262#-0.709,0.687#0.289#-0.156#-0.648,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.079#-0.03#-0.996,0.618#-0.487#-0.038#-0.616,0.661#-0.269#-0.135#-0.687,0.541#0.368#-0.262#-0.709,0.687#0.289#-0.156#-0.648,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.079#-0.03#-0.996,0.618#-0.487#-0.038#-0.616,0.661#-0.269#-0.135#-0.687,0.541#0.368#-0.263#-0.709,0.687#0.289#-0.156#-0.648,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.079#-0.03#-0.996,0.619#-0.487#-0.037#-0.616,0.661#-0.269#-0.135#-0.687,0.541#0.368#-0.263#-0.709,0.687#0.289#-0.156#-0.648,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.079#-0.03#-0.996,0.619#-0.487#-0.037#-0.616,0.661#-0.269#-0.135#-0.687,0.541#0.368#-0.263#-0.709,0.687#0.289#-0.156#-0.648,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.079#-0.03#-0.996,0.619#-0.486#-0.036#-0.616,0.661#-0.269#-0.135#-0.687,0.54#0.369#-0.263#-0.709,0.687#0.289#-0.156#-0.648,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.079#-0.03#-0.996,0.619#-0.486#-0.036#-0.616,0.661#-0.269#-0.135#-0.687,0.54#0.369#-0.263#-0.709,0.687#0.289#-0.156#-0.648,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.08#-0.029#-0.996,0.619#-0.486#-0.036#-0.616,0.661#-0.269#-0.135#-0.687,0.54#0.369#-0.263#-0.709,0.686#0.292#-0.153#-0.649,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.08#-0.029#-0.996,0.619#-0.486#-0.036#-0.616,0.661#-0.267#-0.136#-0.688,0.54#0.369#-0.263#-0.709,0.686#0.292#-0.153#-0.649,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.08#-0.029#-0.996,0.619#-0.486#-0.036#-0.616,0.661#-0.267#-0.136#-0.688,0.54#0.369#-0.263#-0.709,0.686#0.292#-0.153#-0.649,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.08#-0.029#-0.996,0.619#-0.486#-0.036#-0.616,0.661#-0.267#-0.136#-0.688,0.537#0.368#-0.263#-0.712,0.686#0.292#-0.153#-0.649,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.08#-0.029#-0.996,0.62#-0.487#-0.034#-0.615,0.661#-0.267#-0.136#-0.688,0.537#0.368#-0.263#-0.712,0.683#0.293#-0.154#-0.651,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.085#-0.027#-0.995,0.62#-0.487#-0.034#-0.615,0.661#-0.267#-0.136#-0.688,0.537#0.368#-0.263#-0.712,0.683#0.293#-0.154#-0.651,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.085#-0.027#-0.995,0.62#-0.487#-0.034#-0.615,0.663#-0.267#-0.141#-0.686,0.537#0.368#-0.263#-0.712,0.683#0.293#-0.154#-0.651,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.085#-0.027#-0.995,0.62#-0.487#-0.034#-0.615,0.663#-0.267#-0.141#-0.686,0.531#0.366#-0.265#-0.717,0.683#0.293#-0.154#-0.651,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.085#-0.027#-0.995,0.625#-0.488#-0.036#-0.609,0.663#-0.267#-0.141#-0.686,0.531#0.366#-0.265#-0.717,0.683#0.293#-0.154#-0.651,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.033#-0.101#-0.018#-0.994,0.625#-0.488#-0.036#-0.609,0.663#-0.267#-0.141#-0.686,0.531#0.366#-0.265#-0.717,0.672#0.293#-0.167#-0.659,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.033#-0.101#-0.018#-0.994,0.625#-0.488#-0.036#-0.609,0.666#-0.273#-0.154#-0.677,0.531#0.366#-0.265#-0.717,0.672#0.293#-0.167#-0.659,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.033#-0.101#-0.018#-0.994,0.625#-0.488#-0.036#-0.609,0.666#-0.273#-0.154#-0.677,0.513#0.355#-0.275#-0.732,0.672#0.293#-0.167#-0.659,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.033#-0.101#-0.018#-0.994,0.637#-0.495#-0.049#-0.589,0.666#-0.273#-0.154#-0.677,0.513#0.355#-0.275#-0.732,0.672#0.293#-0.167#-0.659,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.149#0.002#-0.988,0.637#-0.495#-0.049#-0.589,0.666#-0.273#-0.154#-0.677,0.513#0.355#-0.275#-0.732,0.653#0.274#-0.199#-0.677,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.149#0.002#-0.988,0.637#-0.495#-0.049#-0.589,0.666#-0.273#-0.154#-0.677,0.513#0.355#-0.275#-0.732,0.653#0.274#-0.199#-0.677,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.149#0.002#-0.988,0.637#-0.495#-0.049#-0.589,0.67#-0.3#-0.183#-0.654,0.513#0.355#-0.275#-0.732,0.653#0.274#-0.199#-0.677,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.149#0.002#-0.988,0.637#-0.495#-0.049#-0.589,0.67#-0.3#-0.183#-0.654,0.479#0.311#-0.304#-0.762,0.653#0.274#-0.199#-0.677,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.032#-0.149#0.002#-0.988,0.653#-0.524#-0.088#-0.54,0.67#-0.3#-0.183#-0.654,0.479#0.311#-0.304#-0.762,0.653#0.274#-0.199#-0.677,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.025#-0.241#0.033#-0.97,0.653#-0.524#-0.088#-0.54,0.67#-0.3#-0.183#-0.654,0.479#0.311#-0.304#-0.762,0.615#0.226#-0.271#-0.705,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.025#-0.241#0.033#-0.97,0.653#-0.524#-0.088#-0.54,0.67#-0.3#-0.183#-0.654,0.479#0.311#-0.304#-0.762,0.615#0.226#-0.271#-0.705,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.025#-0.241#0.033#-0.97,0.653#-0.524#-0.088#-0.54,0.658#-0.353#-0.262#-0.611,0.479#0.311#-0.304#-0.762,0.615#0.226#-0.271#-0.705,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.025#-0.241#0.033#-0.97,0.653#-0.524#-0.088#-0.54,0.658#-0.353#-0.262#-0.611,0.428#0.218#-0.36#-0.8,0.615#0.226#-0.271#-0.705,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.025#-0.241#0.033#-0.97,0.651#-0.575#-0.164#-0.468,0.658#-0.353#-0.262#-0.611,0.428#0.218#-0.36#-0.8,0.615#0.226#-0.271#-0.705,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.009#-0.354#0.054#-0.934,0.651#-0.575#-0.164#-0.468,0.658#-0.353#-0.262#-0.611,0.428#0.218#-0.36#-0.8,0.557#0.145#-0.362#-0.733,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.009#-0.354#0.054#-0.934,0.651#-0.575#-0.164#-0.468,0.611#-0.425#-0.365#-0.559,0.428#0.218#-0.36#-0.8,0.557#0.145#-0.362#-0.733,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.009#-0.354#0.054#-0.934,0.651#-0.575#-0.164#-0.468,0.611#-0.425#-0.365#-0.559,0.374#0.088#-0.418#-0.823,0.557#0.145#-0.362#-0.733,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.009#-0.354#0.054#-0.934,0.619#-0.638#-0.253#-0.382,0.611#-0.425#-0.365#-0.559,0.374#0.088#-0.418#-0.823,0.557#0.145#-0.362#-0.733,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.002#-0.46#0.063#-0.886,0.619#-0.638#-0.253#-0.382,0.611#-0.425#-0.365#-0.559,0.374#0.088#-0.418#-0.823,0.496#0.038#-0.433#-0.751,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.002#-0.46#0.063#-0.886,0.619#-0.638#-0.253#-0.382,0.611#-0.425#-0.365#-0.559,0.374#0.088#-0.418#-0.823,0.496#0.038#-0.433#-0.751,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.002#-0.46#0.063#-0.886,0.619#-0.638#-0.253#-0.382,0.539#-0.51#-0.445#-0.502,0.374#0.088#-0.418#-0.823,0.496#0.038#-0.433#-0.751,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.002#-0.46#0.063#-0.886,0.619#-0.638#-0.253#-0.382,0.539#-0.51#-0.445#-0.502,0.331#-0.028#-0.466#-0.82,0.496#0.038#-0.433#-0.751,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.002#-0.46#0.063#-0.886,0.563#-0.697#-0.327#-0.301,0.539#-0.51#-0.445#-0.502,0.331#-0.028#-0.466#-0.82,0.496#0.038#-0.433#-0.751,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.003#-0.538#0.057#-0.841,0.563#-0.697#-0.327#-0.301,0.539#-0.51#-0.445#-0.502,0.331#-0.028#-0.466#-0.82,0.458#-0.077#-0.476#-0.746,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.003#-0.538#0.057#-0.841,0.563#-0.697#-0.327#-0.301,0.474#-0.586#-0.486#-0.443,0.331#-0.028#-0.466#-0.82,0.458#-0.077#-0.476#-0.746,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.003#-0.538#0.057#-0.841,0.563#-0.697#-0.327#-0.301,0.474#-0.586#-0.486#-0.443,0.331#-0.028#-0.466#-0.82,0.458#-0.077#-0.476#-0.746,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.003#-0.538#0.057#-0.841,0.563#-0.697#-0.327#-0.301,0.474#-0.586#-0.486#-0.443,0.298#-0.111#-0.502#-0.804,0.458#-0.077#-0.476#-0.746,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.003#-0.538#0.057#-0.841,0.512#-0.74#-0.367#-0.233,0.474#-0.586#-0.486#-0.443,0.298#-0.111#-0.502#-0.804,0.458#-0.077#-0.476#-0.746,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.006#-0.591#0.047#-0.806,0.512#-0.74#-0.367#-0.233,0.474#-0.586#-0.486#-0.443,0.298#-0.111#-0.502#-0.804,0.442#-0.157#-0.504#-0.725,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.006#-0.591#0.047#-0.806,0.512#-0.74#-0.367#-0.233,0.436#-0.645#-0.495#-0.386,0.298#-0.111#-0.502#-0.804,0.442#-0.157#-0.504#-0.725,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.006#-0.591#0.047#-0.806,0.512#-0.74#-0.367#-0.233,0.436#-0.645#-0.495#-0.386,0.273#-0.163#-0.525#-0.789,0.442#-0.157#-0.504#-0.725,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.006#-0.591#0.047#-0.806,0.476#-0.768#-0.384#-0.19,0.436#-0.645#-0.495#-0.386,0.273#-0.163#-0.525#-0.789,0.442#-0.157#-0.504#-0.725,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.015#-0.621#0.045#-0.782,0.476#-0.768#-0.384#-0.19,0.436#-0.645#-0.495#-0.386,0.273#-0.163#-0.525#-0.789,0.439#-0.204#-0.517#-0.706,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.015#-0.621#0.045#-0.782,0.476#-0.768#-0.384#-0.19,0.436#-0.645#-0.495#-0.386,0.273#-0.163#-0.525#-0.789,0.439#-0.204#-0.517#-0.706,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.015#-0.621#0.045#-0.782,0.476#-0.768#-0.384#-0.19,0.416#-0.683#-0.491#-0.345,0.273#-0.163#-0.525#-0.789,0.439#-0.204#-0.517#-0.706,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.015#-0.621#0.045#-0.782,0.476#-0.768#-0.384#-0.19,0.416#-0.683#-0.491#-0.345,0.262#-0.188#-0.536#-0.78,0.439#-0.204#-0.517#-0.706,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.015#-0.621#0.045#-0.782,0.454#-0.784#-0.386#-0.171,0.416#-0.683#-0.491#-0.345,0.262#-0.188#-0.536#-0.78,0.439#-0.204#-0.517#-0.706,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.025#-0.637#0.045#-0.769,0.454#-0.784#-0.386#-0.171,0.416#-0.683#-0.491#-0.345,0.262#-0.188#-0.536#-0.78,0.448#-0.23#-0.52#-0.69,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.025#-0.637#0.045#-0.769,0.454#-0.784#-0.386#-0.171,0.407#-0.705#-0.484#-0.322,0.262#-0.188#-0.536#-0.78,0.448#-0.23#-0.52#-0.69,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.025#-0.637#0.045#-0.769,0.454#-0.784#-0.386#-0.171,0.407#-0.705#-0.484#-0.322,0.262#-0.188#-0.536#-0.78,0.448#-0.23#-0.52#-0.69,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.025#-0.637#0.045#-0.769,0.454#-0.784#-0.386#-0.171,0.407#-0.705#-0.484#-0.322,0.263#-0.196#-0.54#-0.775,0.448#-0.23#-0.52#-0.69,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.025#-0.637#0.045#-0.769,0.442#-0.794#-0.381#-0.168,0.407#-0.705#-0.484#-0.322,0.263#-0.196#-0.54#-0.775,0.448#-0.23#-0.52#-0.69,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.034#-0.638#0.046#-0.768,0.442#-0.794#-0.381#-0.168,0.407#-0.705#-0.484#-0.322,0.263#-0.196#-0.54#-0.775,0.461#-0.237#-0.518#-0.68,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.034#-0.638#0.046#-0.768,0.442#-0.794#-0.381#-0.168,0.41#-0.716#-0.47#-0.313,0.263#-0.196#-0.54#-0.775,0.461#-0.237#-0.518#-0.68,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.034#-0.638#0.046#-0.768,0.442#-0.794#-0.381#-0.168,0.41#-0.716#-0.47#-0.313,0.263#-0.196#-0.54#-0.775,0.461#-0.237#-0.518#-0.68,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.034#-0.638#0.046#-0.768,0.442#-0.794#-0.381#-0.168,0.41#-0.716#-0.47#-0.313,0.274#-0.188#-0.539#-0.774,0.461#-0.237#-0.518#-0.68,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.034#-0.638#0.046#-0.768,0.441#-0.8#-0.367#-0.179,0.41#-0.716#-0.47#-0.313,0.274#-0.188#-0.539#-0.774,0.488#-0.227#-0.506#-0.673,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#-0.624#0.042#-0.779,0.441#-0.8#-0.367#-0.179,0.41#-0.716#-0.47#-0.313,0.274#-0.188#-0.539#-0.774,0.488#-0.227#-0.506#-0.673,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#-0.624#0.042#-0.779,0.441#-0.8#-0.367#-0.179,0.424#-0.718#-0.448#-0.321,0.274#-0.188#-0.539#-0.774,0.488#-0.227#-0.506#-0.673,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
-0.045#-0.624#0.042#-0.779,0.441#-0.8#-0.367#-0.179,0.424#-0.718#-0.448#-0.321,0.299#-0.159#-0.536#-0.774,0.488#-0.227#-0.506#-0.673,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1,0#0#0#1
